Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3(),Raw power(),Power Percent(%)()
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.009, 0.008, -0.98, 0, -0.061, -0.854, , , , , , , 179.764, -0.78, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.007, 0.008, -0.98, 0, -0.061, -0.854, , , , , , , 179.764, -0.78, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.008, -0.98, 0, -0.061, -0.793, , , , , , , 179.764, -0.78, -128.381, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.005, 0.007, -0.981, 0, 0, -0.732, , , , , , , 179.764, -0.78, -128.375, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.005, 0.007, -0.982, 0, 0, -0.671, , , , , , , 179.764, -0.78, -128.37, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.004, 0.007, -0.981, 0, 0, -0.61, , , , , , , 179.764, -0.78, -128.37, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.004, 0.007, -0.98, 0, 0, -0.427, , , , , , , 179.758, -0.78, -128.364, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.004, 0.007, -0.981, 0, 0, -0.366, , , , , , , 179.758, -0.78, -128.364, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.005, 0.007, -0.981, 0, 0, -0.244, , , , , , , 179.764, -0.78, -128.359, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.507,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.007, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.78, -128.359, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.007, -0.98, 0, 0, -0.061, , , , , , , 179.764, -0.78, -128.359, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.007, -0.98, 0, 0, -0.061, , , , , , , 179.764, -0.78, -128.364, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.007, -0.981, 0, 0, 0, , , , , , , 179.764, -0.78, -128.364, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.006, 0.007, -0.982, 0, 0, 0.061, , , , , , , 179.764, -0.78, -128.364, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.008, 0.007, -0.981, 0, 0, 0.122, , , , , , , 179.764, -0.78, -128.37, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.508,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.009, 0.007, -0.981, 0, 0, 0.183, , , , , , , 179.764, -0.78, -128.375, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.524,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.011, 0.007, -0.98, 0, 0, 0.183, , , , , , , 179.764, -0.78, -128.375, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.524,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.011, 0.007, -0.98, 0, 0, 0.183, , , , , , , 179.764, -0.78, -128.381, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.524,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.012, 0.007, -0.981, 0, 0, 0.183, , , , , , , 179.764, -0.78, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.524,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.012, 0.007, -0.981, 0, 0, 0.122, , , , , , , 179.764, -0.78, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43494, -0.90036, -0.00122, 405, 100,
 19:44:25.731,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:24.780, 0.013, 0.008, -0.981, 0, 0, 0.122, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.758,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.014, 0.008, -0.981, 0, 0, 0.122, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.759,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.014, 0.008, -0.98, 0, 0, 0.061, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.759,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.014, 0.007, -0.98, 0, 0, 0, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.760,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.014, 0.007, -0.981, 0, 0, 0, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.760,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.015, 0.007, -0.981, 0, 0, 0, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.760,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.015, 0.007, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.760,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.015, 0.007, -0.98, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.777,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.014, 0.007, -0.98, 0, -0.061, -0.244, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.777,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.012, 0.007, -0.98, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.777,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.007, -0.98, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.403, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.778,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.007, -0.981, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.778,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.01, 0.007, -0.982, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.778,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.01, 0.007, -0.981, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.779,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.009, 0.007, -0.98, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.779,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.007, 0.007, -0.98, 0, 0, -0.305, , , , , , , 179.764, -0.78, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.779,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.007, 0.007, -0.98, 0, 0, -0.305, , , , , , , 179.764, -0.78, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.779,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.008, 0.007, -0.981, 0, 0, -0.305, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.780,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.009, 0.007, -0.981, 0, 0, -0.305, , , , , , , 179.758, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.793,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.008, 0.007, -0.98, 0, 0, -0.244, , , , , , , 179.758, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.809,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.007, 0.007, -0.98, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.809,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.006, 0.007, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.809,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.006, 0.008, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.809,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.006, 0.008, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.008, 0.008, -0.98, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.386, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.01, 0.007, -0.98, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.009, 0.007, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.890,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.009, 0.007, -0.981, 0, 0, -0.061, , , , , , , 179.764, -0.78, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.924,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.01, 0.008, -0.981, 0, 0, -0.061, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.924,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.981, 0, 0, -0.061, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.924,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.012, 0.008, -0.98, 0, 0, -0.061, , , , , , , 179.758, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.924,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.98, 0, 0, -0.061, , , , , , , 179.758, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.981, 0, 0, -0.061, , , , , , , 179.758, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.012, 0.008, -0.981, 0, 0, -0.061, , , , , , , 179.758, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.012, 0.008, -0.981, 0, 0, -0.122, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.951,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.952,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.01, 0.007, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.952,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.007, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.952,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.007, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.968,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.98, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.968,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.011, 0.008, -0.98, 0, 0, -0.244, , , , , , , 179.764, -0.786, -128.397, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.968,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.008, 0.008, -0.98, 0, 0, -0.244, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:25.968,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.170, 0.007, 0.008, -0.981, 0, 0, -0.244, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43518, -0.90027, -0.00122, 405, 100,
 19:44:26.039,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.008, 0.007, -0.981, 0, 0, -0.244, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.039,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.016, 0.007, -0.981, 0, 0, -0.183, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.039,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.016, 0.006, -0.979, 0, 0.854, 0.244, , , , , , , 179.764, -0.786, -128.392, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.039,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.214, 0.001, -0.977, 0.061, 2.808, 5.859, , , , , , , 179.764, -0.813, -128.419, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.103,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.068, 0.007, -1.008, 0.427, 0.305, 13, , , , , , , 179.769, -0.835, -128.54, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.103,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.446, 0.042, -1.042, -0.916, -0.061, -19.592, , , , , , , 179.769, -0.818, -128.502, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.103,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.799, 0.029, -1.014, -1.282, 1.038, -36.621, , , , , , , 179.753, -0.829, -128.205, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.103,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.789, 0.006, -0.924, -0.061, -0.854, -66.528, , , , , , , 179.736, -0.818, -127.689, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.141,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.538, -0.037, -0.889, 0.916, -1.831, -91.797, , , , , , , 179.736, -0.802, -126.876, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.166,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.147, -0.083, -0.938, 1.038, -2.563, -113.037, , , , , , , 179.736, -0.775, -125.843, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.166,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.761, -0.132, -1.005, 0.366, -1.343, -128.662, , , , , , , 179.731, -0.747, -124.623, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.166,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.453, -0.183, -1.026, 0, 0.61, -138.123, , , , , , , 179.72, -0.731, -123.278, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.182,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.223, -0.227, -0.96, 0.488, 2.38, -142.883, , , , , , , 179.709, -0.742, -121.871, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.182,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.166, -0.252, -0.921, 1.831, 1.892, -143.738, , , , , , , 179.709, -0.753, -120.438, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.182,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.125, -0.248, -1.005, 1.099, 0.427, -146.545, , , , , , , 179.709, -0.753, -118.987, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.182,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.024, -0.245, -1.072, -0.305, 0.549, -150.33, , , , , , , 179.698, -0.747, -117.499, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.183,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -0.064, -0.258, -1.023, -0.549, 0.671, -149.963, , , , , , , 179.676, -0.742, -115.999, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.183,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -0.083, -0.272, -0.922, 0.61, 0.916, -146.851, , , , , , , 179.659, -0.742, -114.516, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.183,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -0.077, -0.268, -0.914, 1.587, 0.549, -144.653, , , , , , , 179.659, -0.736, -113.06, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.183,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -0.117, -0.243, -1.01, 0.732, -2.991, -145.569, , , , , , , 179.659, -0.72, -111.616, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.215,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -1.759, -0.208, -1.058, -0.366, -7.263, -163.635, , , , , , , 179.648, -0.648, -110.078, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.215,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -3.086, -0.234, -1.114, 0.549, -7.385, -124.39, , , , , , , 179.654, -0.571, -108.578, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.215,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -4.346, -0.213, -1.039, -2.258, -8.545, -74.646, , , , , , , 179.626, -0.478, -107.655, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.215,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -4.696, -0.22, -0.821, 4.822, -0.061, -10.559, , , , , , , 179.654, -0.434, -107.194, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.347,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -3.967, -0.222, -0.76, 0.305, 6.165, 68.237, , , , , , , 179.681, -0.478, -107.573, -78.300, 13.100, -69.807, 20.44, 0.00635, 0.43521, -0.90027, -0.00122, 405, 100,
 19:44:26.362,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -2.624, -0.23, -0.945, -0.305, 10.803, 117.554, , , , , , , 179.687, -0.571, -108.512, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.362,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, -0.87, -0.273, -1.047, -7.446, 6.958, 160.828, , , , , , , 179.643, -0.676, -109.973, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.362,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0, -0.273, -0.888, 0.366, 7.202, 157.593, , , , , , , 179.626, -0.769, -111.577, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.378,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.514, -0.272, -0.909, 2.075, 3.113, 160.583, , , , , , , 179.665, -0.813, -113.154, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.378,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.958, -0.249, -1.263, 0.122, -4.578, 173.157, , , , , , , 179.687, -0.851, -114.868, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.378,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.961, -0.135, -1.279, -5.432, -3.174, 110.596, , , , , , , 179.687, -0.786, -116.296, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.378,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 1.614, -0.103, -0.845, -3.723, -1.892, 86.304, , , , , , , 179.632, -0.797, -117.213, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
 19:44:26.378,e8:da:bf:c6:3e:4f, 2015-01-01 01:02:25.525, 0.836, -0.079, -0.539, 4.15, -5.676, 60.791, , , , , , , 179.654, -0.742, -117.966, -78.300, 13.100, -69.807, 20.44, 0.00598, 0.50571, -0.86261, -0.00122, 405, 100,
